Wikipedia movie ID,Merged Content,Predicted Label
2339186,a guest and relative convulses from a condition she has,3
2339186,notices the same ghost woman under the kitchen sink the sisters have been seeing,3
2339186,Eun-joo also notices the woman the next day and insists to Moo-hyeon that strange events have become frequent since Su-mi and Su-yeon returned,4
2339186,Her pet bird is killed and found in Su-yeon's bed,3
2339186,Thoughtlessly and in a fit of rage,3
2339186,she locks Su-yeon in the wardrobe,3
2339186,and after Su-yeon is freed,0
2339186,Moo-hyeon asks Su-mi why she is making trouble,3
2339186,Su-mi insists that the stepmother harasses Su-yeon,3
2339186,locking her in the closet,4
2339186,Moo-hyeon informs her that Su-yeon is dead,0
2339186,and that she is not getting better,0
2339186,Su-mi believes her stepmother has killed Su-yeon and placed the body in a bag,3
2339186,A fight ensues between the two and Su-mi is rendered unconscious,3
2339186,Moo-hyeon returns home to find an injured Su-mi,0
2339186,however the stepmother and bag are nowhere to be found,3
2339186,A flashback ultimately reveals that Su-yeon is really dead and that the stepmother has been absent throughout the whole film,0
2339186,Eun-joo was a live-in nurse caring for the girls' sick mother,2
2339186,The girls sensed that Eun-joo and Moo-hyeon were attracted to each other,3
2339186,Su-mi displays her disapproval toward Eun-joo,3
2339186,who in turn takes her anger out on Su-yeon,3
2339186,Su-yeon then returns to her room and Su-yeon's mother is shown trying to comfort her,4
2339186,Eun-joo goes into Su-yeon's room,3
2339186,where she hears a noise coming from the closet,4
2339186,The ghostly woman crawls out  and takes vengeance,4
2339186,it can be debated on whether this scene happened in real life,3
2339186,"or whether it is a ""fantasy"" imagination scene created in the mind of Su-mi",3
2339186,The flashback picks up again from when Su-yeon,3
2339186,after being comforted by her mother,0
2339186,wakes up and opens the wardrobe door,4
2339186,finding her mother who has hanged herself,0
2339186,she accidentally pulls the wardrobe down on top of herself,4
2339186,Eun-joo hears and goes to investigate but leaves rather than helping Su-yeon,3
2339186,She changes her mind and goes back,3
2339186,she passes Su-mi and an argument starts between them,3
2339186,Eun-joo warns Su-mi that she may come to regret this moment,3
2339186,Su-mi dismisses the warning as nonsense and angrily marches out of the house,3
2339186,Su-yeon continues clawing at the wardrobe until she eventually dies,3
2339186,This flashback sets place just before Su-mi goes to the psychiatrist at the beginning of the film after her mother and sister both died,0
6344136,Trembling Before G-d interviews and follows several gay and lesbian Orthodox Jews,4
6344136,many only seen in silhouette,3
6344136,and also interviews several rabbis and psychologists regarding their views on homosexuality in Orthodox Judaism,3
6344136,The film repeatedly returns to several characters,3
6344136,David is an observant Orthodox Jewish doctor from Los Angeles who has spent a decade trying to reconcile his homosexuality with Judaism,3
6344136,"He has tried numerous forms of ""treatment""",3
6344136,from eating figs and praying to wearing a rubber band on his wrist to flick whenever he thinks of men,3
6344136,<ref name1353371 Trembling before G-d],4
6344136,During the course of the film,3
6344136,David decides to visit the Chabad rabbi to whom he first came out,3
6344136,Israel is a 58-year-old New Yorker who decided he couldn't be gay and Orthodox,3
6344136,and turned his back on his religion,3
6344136,though not before his family forced him into electroshock therapy to try to cure him,3
6344136,Now a tour guide around the Haredi neighborhoods of New York,3
6344136,the film follows him as he gives a tour,3
6344136,on the 25th anniversary of being with his life partner,3
6344136,to call his 98-year-old father,3
6344136,whom he has not seen in over twenty years,3
6344136,story|date DASHBot}} Michelle is another New Yorker,3
6344136,who believed she was the only Hasidic lesbian in the world and as a consequence allowed herself to be pressured into marriage,4
6344136,she got divorced and was subsequently ostracized by her family and community when they discovered she was homosexual,3
6344136,The film shows her visiting her old neighborhood and an Orthodox fair,3
6344136,one of the founding members of the Jerusalem Open House,3
6344136,a gay rights organization in Israel which provides support to gay Orthodox Jews and their families,1
6344136,"who is sometimes called ""the world’s first openly gay Orthodox rabbi""",3
6344136,{{cite web}} discusses parents' reactions to their children coming out,3
6344136,as well as traditional interpretations of the prohibitions on homosexual acts in the Torah,3
6344136,Shlomo Ashkenazy is a gay psychotherapist who has run a confidential support group for Orthodox gay men for nearly 20 years,1
6344136,<ref name432 Trembling Before G-d],4
6344136,Mark is the English son of a Haredi rabbi,3
6344136,he was expelled from seven yeshivas for homosexual activity before becoming a drag queen,3
6344136,and is now dying of AIDS-related illness,0
6344136,He visits several yeshivas and other religious sites throughout the film,3
6344136,"""Being a Jew is such a nice present to receive",3
6344136,""" ""Malka"" and ""Leah"" are two observant Orthodox lesbians who have been together for ten years",3
6344136,which has destroyed Malka's relationship with her family,3
6344136,They speak frankly about their lives in the film and discuss their fears that they may not end up in heaven together,4
6344136,They are shown preparing for Shabbat,3
6344136,and Leah gives advice to a married Hasidic lesbian who is terrified her husband will find out and take away her children,4
6344136,The film follows her as she attends her first gay pride parade,3
6344136,where she is offended by the anti-Orthodox sentiment of its speakers,3
32913943,Atafeh  is the teenage daughter of a wealthy Iranian family in Tehran,1
32913943,She and her best friend,3
32913943,the orphaned Shireen  attend illicit parties and experiment with sex,0
32913943,Atafeh's brother Mehran  is a recovering drug addict who becomes increasingly religious and obsessed with Shireen,2
32913943,coinciding with the collapse of his once-strong relationship with his sister,0
32913943,The heads of the family are the Hakimi parents,3
32913943,who reminisce on their youth and what has become and what will become of their family,3
28826121,In 1924 mountaineer George Mallory was torn between love for his wife Ruth,0
28826121,and his obsession with the last great adventure left to man,3
28826121,becoming the first person to reach the summit of the untouched Mount Everest,4
28826121,Dressed in gabardine and wearing hobnailed boots,3
28826121,Mallory risked everything in pursuit of his dream,4
28826121,but was last seen alive 800 feet below the summit,3
28826121,Then the clouds rolled in and he disappeared into legend,0
28826121,His death stunned the world,5
28826121,After discovering Mallory’s body on Everest in 1999,4
28826121,modern climber Conrad Anker’s life became intertwined with Mallory’s story,3
28826121,Mallory’s frozen body was found with all his belongings intact,4
28826121,The only thing missing was a photograph of Ruth,3
